episode,time,reward,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
7,3.000000000000002,118.03288258199929,89.1814266756928,85.08089385742936,40.490140804956454,3.520215081738449,3.1243644696880697,0.0,106.10659366054702,92.1615632619832,-10.6525428527021,0.1791145716446582,-0.604666204907996,0.0,900.7851473477475,899.7697004418886,901.1827760241591,900.0098454313492
7,3.2000000000000024,46.110188601887046,117.57908996806108,108.26655678458314,37.314020750246286,3.554151375118737,2.99404757463069,0.0,195.30334723845394,149.10985229761172,-21.096147224364817,0.1579530930513885,-0.7145005433027188,0.0,901.5420831346516,899.9920296936925,900.7557719368992,900.5104986397658
7,3.4000000000000026,-87.59792550745304,150.0,150.0,34.968224152769345,3.5825611058325357,2.83765776216981,0.0,860.8449840262688,416.9027288805715,49.18634494800655,0.12188569397551936,-0.8764999127545885,0.0,901.5408335622757,899.2459909219963,900.5593777516759,900.130803238749
8,0.19999999999999998,7561.3936612368125,-0.003226792541650439,-0.00020776389819568699,10.767905170991872,6.2813313420563865,0.024325612201536728,0.0,-0.06601947149221649,-0.004608685173315468,7.593115666595817,-0.020844214902305324,0.23837165842508046,0.0,896.4054521052907,899.3128006967275,900.5508025186933,900.2979974724187
8,0.4000000000000001,1764.9328392241182,-0.04921384087620245,-0.0037278712223806267,12.969318182721793,6.277606059571486,0.06963619057722958,0.0,-0.44793323066856516,-0.03508042393148908,14.18885865463871,-0.015929156862075206,0.21180579179906203,0.0,899.583018968965,899.2826862938255,898.9934704823314,899.0534717838343
8,0.6000000000000002,1091.5778672685992,-0.1989210544747086,-0.014599103294625786,16.33727832699113,0.000750672279592024,0.12098800494827433,0.0,-1.0831162802277754,-0.06645028001983593,19.21388726835756,0.08421233725295733,0.30637067960022285,0.0,899.7171726177183,900.894907879415,898.7181630587164,899.9356357541689
8,0.8000000000000004,821.5951783009735,-0.49543507517476953,-0.024690832811116722,20.54851361000323,0.021056813260236673,0.19085980395075364,0.0,-1.9114445873595347,-0.019093796079817538,22.657744810256787,0.12186050067445504,0.396866145824818,0.0,899.4143246384741,900.5712195935411,900.313015302653,900.773321779239
8,1.0000000000000004,678.8176398328415,-0.9740761906485284,-0.0172049626686265,25.316355538302815,0.0338375818707517,0.25646577638817103,0.0,-2.8891945495039923,0.09848406917592716,24.84553993106723,-0.017659362863880958,0.2290798548554038,0.0,901.1344925678967,899.1458325722662,901.7254023019797,900.0333563806124
8,1.2000000000000006,591.7808248869023,-1.6509360759555947,0.01330493114627454,30.426760443156127,0.028467954591248734,0.29449155438698593,0.0,-3.8712639031593694,0.20029163958807397,26.140732945024364,-0.038313935820729436,0.13817975833766863,0.0,900.3454081161137,899.2558320769833,900.3378751810178,900.0872038059425
8,1.4000000000000008,533.286500341321,-2.518367218037059,0.06027770933510068,35.73378102943769,0.012314902305311293,0.32680188929584997,0.0,-4.795806289505043,0.261291216800381,26.85423801140543,-0.13807882614771022,0.18859054729583696,0.0,900.3496606572326,900.9720630321782,899.786616094648,898.571079516063
8,1.600000000000001,491.2502050576773,-3.567969910075169,0.11325953445072263,41.14329114714928,6.253885419432457,0.35932916591254127,0.0,-5.699542564438602,0.25291748089289967,27.195526367771393,-0.3093837495710794,0.1290838195782031,0.0,899.9402030037503,899.227347640539,900.0839337282885,897.9788137582991
8,1.8000000000000012,459.4235233992286,-4.797442128332092,0.1526415601777904,46.5981948356683,6.184479305487891,0.3732990123071227,0.0,-6.5894060715040395,0.11392221163560623,27.327261841800617,-0.3968227608489909,-0.013788102083269301,0.0,900.5054428244613,898.7703897126729,899.9794235830343,898.8581592362277
8,2.0000000000000013,434.2177326438998,-6.199796793135742,0.14582220238674323,52.06687016492272,6.100723298294955,0.3623453827405383,0.0,-7.422042386586893,-0.21911625671569243,27.34764172627967,-0.4466728028345699,-0.1099349555836203,0.0,900.531682386125,899.3625084570548,899.7370149180049,899.0453052828708
8,2.2000000000000015,413.4211888674138,-7.761808115054915,0.04792106539956955,57.5359513789809,6.0156385073075285,0.3348619583507233,0.0,-8.185469002313777,-0.8028587715522109,27.33830385409577,-0.40091911133736113,-0.17310272639948054,0.0,901.1279940221021,900.3537924706858,900.0036316958222,900.4711235164734
8,2.4000000000000017,395.42965609693374,-9.46881873880229,-0.19257459210004357,63.0000490014408,5.930049888239559,0.2923394075786261,0.0,-8.873957890224458,-1.6488873172555776,27.302808790604693,-0.46268007480400136,-0.2653381189416498,0.0,900.6797986021929,899.538895023047,900.319149734815,899.4788927980296
8,2.600000000000002,379.5942481820347,-11.307340346029955,-0.6325684154349026,68.45766365364702,5.843839061082967,0.22809649370129126,0.0,-9.501503720810488,-2.803518518439152,27.27704828395529,-0.3953698779375519,-0.3987307112550363,0.0,900.8803034604899,899.2089849419866,899.0711191992627,899.7982433739147
8,2.800000000000002,365.38137588964725,-13.26581109040551,-1.3351506529745178,73.91454661788703,5.766059822178143,0.1431317083628425,0.0,-10.074542761940913,-4.272156272366178,27.29793493331026,-0.3811810434971361,-0.45829294237470797,0.0,901.5729858089844,900.7620306217603,900.1910648282612,900.2906532304386
8,3.000000000000002,352.06223832661135,-15.334651915846376,-2.3627096458236605,79.37968275771355,5.681278037781992,0.045109663076326356,0.0,-10.611129217743455,-6.068125940044257,27.367728107342643,-0.48100773855164697,-0.5314059710706889,0.0,900.481085093411,899.4732090322938,900.9397629683292,899.6383492629573
8,3.2000000000000024,339.4593569558467,-17.50982561960013,-3.7950835774556424,84.86832822374042,5.5807647678013375,6.223427254954197,0.0,-11.14032405218684,-8.346477541947957,27.530296368221368,-0.5298566862064071,-0.5159603412469911,0.0,899.5568088382529,899.6078804244883,901.3610894045072,900.6429836774568
8,3.4000000000000026,327.0078240593379,-19.791005116642264,-5.7403664988219925,90.39163170595539,5.464513761487915,6.123729542682739,0.0,-11.672230423790031,-11.215332774283105,27.6923776438311,-0.6511290599920446,-0.47822036825543446,0.0,898.9577098351509,899.2934573682138,901.0175328619962,899.3722267838479
8,3.6000000000000028,314.667648782508,-22.179401152610332,-8.32836898631651,95.93287897245777,5.333709578292908,6.03807038042134,0.0,-12.216590782040834,-14.777398672031113,27.668179205702206,-0.6575119360156788,-0.3740091077028625,0.0,898.4759427298701,899.6523257572989,899.8174449400681,899.5234865685443
8,3.800000000000003,302.23282791570165,-24.683007563186504,-11.689777242673124,101.43013250734036,5.212972121087807,5.979789746652919,0.0,-12.848670977020713,-18.894112547956585,27.215199316822662,-0.545894903106791,-0.20674227266072134,0.0,898.7269087599144,900.7172788321385,899.8374815594465,901.0073229093375
8,4.000000000000003,290.1075798128555,-27.337667991594042,-15.897162126838683,106.78156634449626,5.105966902686507,5.9381773270727685,0.0,-13.758383432763539,-23.194543536110437,26.20930323817598,-0.5222515492218965,-0.20967105372465816,0.0,900.265783623405,900.2116643043917,900.8918312489068,901.0363947284906
8,4.199999999999998,277.99475913379587,-30.215855524033138,-20.975842761274194,111.88034362929075,5.006748785943685,5.8949465660721465,0.0,-15.111208148887796,-27.619862265540345,24.704700484298517,-0.4662917514868984,-0.22414751466487082,0.0,901.0709729255225,900.8750640146618,899.9030023741392,900.4606302812703
8,4.399999999999994,265.94999985200974,-33.425805728718586,-26.961935661527654,116.63714251751375,4.916662702833111,5.848783998772564,0.0,-17.12000615932512,-32.30042120574307,22.804753176369246,-0.431941349265387,-0.23903147507877562,0.0,901.3991634389822,901.195180354573,900.1314693016296,900.4492491041688
8,4.59999999999999,253.55436602022849,-37.13060917489943,-33.93035555237801,120.9794095908066,4.831259206592996,5.805872616569783,0.0,-20.134100055616507,-37.491952304475895,20.558977769618547,-0.421136024364412,-0.18635219604268569,0.0,900.1990401721102,900.8186001088536,900.8592641874434,900.9017874458226
8,4.799999999999986,240.15282240702038,-41.588501903001294,-42.00892291355526,124.83246380995125,4.74255115939793,5.784695409470485,0.0,-24.78950289055613,-43.42657828695751,17.88304732878346,-0.4720089944267086,-0.022667383601451804,0.0,899.0164561123127,900.9998476667496,900.1968429518814,899.48206400929
8,4.999999999999981,225.08019761324195,-47.230516343345684,-51.355234612400864,128.0865685265468,4.649232848205287,5.793615600154379,0.0,-32.22357814207857,-50.17594282986653,14.524383614433383,-0.4601351976963659,0.11607625659317392,0.0,899.3364621665008,901.0226804481712,900.1023052062492,900.1396177831807
8,5.199999999999977,207.0668913751697,-54.80357925986176,-62.14843894317922,130.57957998615328,4.557759647497303,5.821840730950038,0.0,-44.588316319758,-58.00560173518748,10.219997169908545,-0.4540455521555805,0.17001973698393266,0.0,899.818447574827,900.4813248630143,899.626189349779,899.5976282236244
9,0.19999999999999998,7543.2328365665835,0.0008470137149652671,4.8005557135104936e-05,10.769758926904737,0.00041911448973319665,6.275148070582825,0.0,0.01940686848373444,0.0010543061884963766,7.6114946684450455,0.0046461076538642995,-0.09419562826691674,0.0,899.7781549109418,898.6331038637557,900.7895076572829,900.8458208793425
9,0.4000000000000001,1760.7105156777175,0.016355958953024947,0.0009138352809819856,12.976894292081955,0.001935204303994631,6.256711287213385,0.0,0.15797386877277367,0.009413835959230465,14.228533857351179,0.011144646166856315,-0.08974155695589658,0.0,900.0656534051122,900.117296545099,900.1373134490347,900.2160729891465
9,0.6000000000000002,1089.1400206926319,0.07004451839146825,0.005371784356665462,16.353285703017978,0.012583636016310074,6.246618294980227,0.0,0.3827441732777585,0.044811537495879655,19.260991018697187,0.10023899194459976,-0.006366336607300627,0.0,899.245007132784,900.2574441260269,899.0230182613632,900.1063034185788
9,0.8000000000000004,820.0287827268644,0.16602447843672363,0.024953571637626248,20.57764024424759,0.039207925528544685,6.266477514229994,0.0,0.5540321839854347,0.16833187530399407,22.743219313506987,0.17044491733229186,0.20369209514454048,0.0,899.6996757466768,902.2528514344923,900.4994868094111,901.3580147699763
